"X","Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux","distanza_segmento","distanza_cumulata"
16603,12.375,45.146,14,0.882435917854309,25.7859363555908,34.0944023132324,11.891674041748,0.0332054458558559,-0.0340862646698952,0.0475865009601707,177.451477050781,78.9991912841797,0.0420000000000016,1.53912381928588
16604,12.375,45.146,15,1.18778514862061,25.2991943359375,33.8337898254395,11.8963279724121,0.0187434982508421,0.042639747262001,0.0465775350705321,175.732681274414,69.5098648071289,0.0420000000000016,1.53912381928588
16605,12.375,45.146,16,1.28704690933228,25.1695880889893,34.210693359375,11.8915910720825,0.0594465918838978,0.0635474473237991,0.0870182472127641,151.791580200195,-28.5186347961426,0.0420000000000016,1.53912381928588
16606,12.375,45.146,17,1.4917573928833,23.8678512573242,34.4345550537109,11.9288339614868,0.0490671209990978,0.0414205715060234,0.0642125074033533,186.832901000977,-254.002532958984,0.0420000000000016,1.53912381928588
16607,12.375,45.146,18,1.02167916297913,23.165491104126,34.7012596130371,12.0714855194092,0.0633361041545868,-0.0419584661722183,0.0759735149443927,149.528030395508,-156.966857910156,0.0420000000000016,1.53912381928588
16608,12.375,45.146,19,0.966723203659058,22.7022876739502,34.7063102722168,11.9251165390015,0.0363545753061771,-0.014163133688271,0.0390160159622218,77.9277954101562,-211.848693847656,0.0420000000000016,1.53912381928588
16609,12.375,45.146,20,1.07539689540863,21.8528938293457,34.5047721862793,11.8862705230713,0.0497918836772442,-0.0385083518922329,0.0629454116324951,113.970237731934,-130.905990600586,0.0420000000000016,1.53912381928588
16610,12.375,45.146,21,1.87261986732483,21.6735134124756,34.672779083252,11.7980308532715,0.0564392693340778,0.00506738759577274,0.0566662998616494,133.22575378418,-94.3301620483398,0.0420000000000016,1.53912381928588
16611,12.375,45.146,22,1.89446187019348,20.7962913513184,34.6745185852051,11.8916149139404,0.0860243067145348,-0.0823395699262619,0.119079746898279,88.9649276733398,-102.848365783691,0.0420000000000016,1.53912381928588
16612,12.375,45.146,23,1.96135687828064,20.8089008331299,34.5292129516602,11.8681812286377,0.0399613939225674,0.0115044396370649,0.0415844338135975,49.4749183654785,-174.929321289062,0.0420000000000016,1.53912381928588
16613,12.375,45.146,24,1.90103650093079,19.2603530883789,34.1206893920898,11.9743337631226,0.0305128190666437,-0.0263103283941746,0.0402897692671855,43.4696807861328,-225.478439331055,0.0420000000000016,1.53912381928588
16614,12.375,45.146,25,1.02736794948578,18.7783946990967,34.5109443664551,11.918984413147,0.162407800555229,-0.0083898389711976,0.162624361886987,37.7882194519043,-251.705612182617,0.0420000000000016,1.53912381928588
16615,12.375,45.146,26,1.32484459877014,16.4668121337891,33.7829704284668,13.2042694091797,-0.0111185824498534,-0.167842954397202,0.168210820747285,32.570858001709,-417.129577636719,0.0420000000000016,1.53912381928588
16616,12.375,45.146,27,1.32084441184998,15.326418876648,33.2025566101074,12.0331544876099,0.0368626341223717,-0.118474639952183,0.124076968476181,30.5058650970459,-303.648986816406,0.0420000000000016,1.53912381928588
16617,12.375,45.146,28,1.10096740722656,13.593713760376,33.8940467834473,11.8949775695801,0.0840733423829079,-0.0478979721665382,0.0967602327255372,49.4952812194824,-176.052291870117,0.0420000000000016,1.53912381928588
16618,12.375,45.146,29,0.906659245491028,12.406153678894,33.636547088623,12.0430297851562,0.0488824881613255,-0.130465611815453,0.139322552069729,27.1200885772705,-270.708129882812,0.0420000000000016,1.53912381928588
16619,12.375,45.146,30,1.18503618240356,11.716890335083,34.3514137268066,11.8755121231079,0.0275675058364868,-0.0370150208473206,0.0461527804836535,28.2597484588623,-108.703163146973,0.0420000000000016,1.53912381928588
