"Lon","Lat","Week_Number","Chl","distanza_segmento","distanza_cumulata"
13.625,45.563,10,0.31336510181427,0.0419999999999998,3.53123018878572
13.625,45.563,11,0.214823052287102,0.0419999999999998,3.53123018878572
13.625,45.563,12,0.362685024738312,0.0419999999999998,3.53123018878572
13.625,45.563,13,0.278153330087662,0.0419999999999998,3.53123018878572
13.625,45.563,14,0.222511485219002,0.0419999999999998,3.53123018878572
13.625,45.563,15,0.196096181869507,0.0419999999999998,3.53123018878572
13.625,45.563,16,0.196520119905472,0.0419999999999998,3.53123018878572
13.625,45.563,17,0.313296765089035,0.0419999999999998,3.53123018878572
13.625,45.563,18,0.435102820396423,0.0419999999999998,3.53123018878572
13.625,45.563,19,0.877791166305542,0.0419999999999998,3.53123018878572
13.625,45.563,20,0.628547668457031,0.0419999999999998,3.53123018878572
13.625,45.563,21,0.566511690616608,0.0419999999999998,3.53123018878572
13.625,45.563,22,1.08120703697205,0.0419999999999998,3.53123018878572
13.625,45.563,23,0.988903045654297,0.0419999999999998,3.53123018878572
13.625,45.563,24,0.84598308801651,0.0419999999999998,3.53123018878572
13.625,45.563,25,0.749121367931366,0.0419999999999998,3.53123018878572
13.625,45.563,26,0.642680108547211,0.0419999999999998,3.53123018878572
13.625,45.563,27,0.697390198707581,0.0419999999999998,3.53123018878572
13.625,45.563,28,0.78699141740799,0.0419999999999998,3.53123018878572
13.625,45.563,29,0.699970722198486,0.0419999999999998,3.53123018878572
13.625,45.563,30,0.760885775089264,0.0419999999999998,3.53123018878572
13.625,45.563,31,0.409627109766006,0.0419999999999998,3.53123018878572
13.625,45.563,32,0.665489256381989,0.0419999999999998,3.53123018878572
13.625,45.563,33,1.04169166088104,0.0419999999999998,3.53123018878572
13.625,45.563,34,0.616824865341187,0.0419999999999998,3.53123018878572
13.625,45.563,35,0.649855315685272,0.0419999999999998,3.53123018878572
13.625,45.563,36,0.692342758178711,0.0419999999999998,3.53123018878572
13.625,45.563,37,0.438757598400116,0.0419999999999998,3.53123018878572
13.625,45.563,38,0.34602016210556,0.0419999999999998,3.53123018878572
13.625,45.563,39,0.248825237154961,0.0419999999999998,3.53123018878572
13.625,45.563,40,0.404581964015961,0.0419999999999998,3.53123018878572
13.625,45.563,41,0.360783100128174,0.0419999999999998,3.53123018878572
13.625,45.563,42,0.279066383838654,0.0419999999999998,3.53123018878572
13.625,45.563,43,0.307962685823441,0.0419999999999998,3.53123018878572
13.625,45.563,44,0.628723621368408,0.0419999999999998,3.53123018878572
13.625,45.563,45,0.715371549129486,0.0419999999999998,3.53123018878572
13.625,45.563,46,0.758011221885681,0.0419999999999998,3.53123018878572
13.625,45.563,47,0.939622163772583,0.0419999999999998,3.53123018878572
13.625,45.563,48,0.988337218761444,0.0419999999999998,3.53123018878572
13.625,45.563,49,0.713617444038391,0.0419999999999998,3.53123018878572
13.625,45.563,50,0.6251580119133,0.0419999999999998,3.53123018878572
13.625,45.563,51,0.405939936637878,0.0419999999999998,3.53123018878572
13.625,45.563,52,0.325937926769257,0.0419999999999998,3.53123018878572
13.625,45.563,53,0.255436956882477,0.0419999999999998,3.53123018878572
13.667,45.563,1,0.154675766825676,0.0579827560573012,3.48923018878572
13.667,45.563,2,0.29886469244957,0.0579827560573012,3.48923018878572
13.667,45.563,3,0.293166279792786,0.0579827560573012,3.48923018878572
13.667,45.563,4,0.36776340007782,0.0579827560573012,3.48923018878572
13.667,45.563,5,0.241064801812172,0.0579827560573012,3.48923018878572
13.667,45.563,6,0.209253370761871,0.0579827560573012,3.48923018878572
13.667,45.563,7,0.275686979293823,0.0579827560573012,3.48923018878572
13.667,45.563,8,0.171949788928032,0.0579827560573012,3.48923018878572
13.667,45.563,9,0.179881632328033,0.0579827560573012,3.48923018878572
13.667,45.563,10,0.298613131046295,0.0579827560573012,3.48923018878572
13.667,45.563,11,0.213800191879272,0.0579827560573012,3.48923018878572
13.667,45.563,12,0.3211430311203,0.0579827560573012,3.48923018878572
13.667,45.563,13,0.251732468605042,0.0579827560573012,3.48923018878572
13.667,45.563,14,0.191948503255844,0.0579827560573012,3.48923018878572
13.667,45.563,15,0.140489920973778,0.0579827560573012,3.48923018878572
13.667,45.563,16,0.173241823911667,0.0579827560573012,3.48923018878572
13.667,45.563,17,0.332228899002075,0.0579827560573012,3.48923018878572
13.667,45.563,18,0.475505918264389,0.0579827560573012,3.48923018878572
13.667,45.563,19,1.00680494308472,0.0579827560573012,3.48923018878572
13.667,45.563,20,0.723460674285889,0.0579827560573012,3.48923018878572
13.667,45.563,21,0.62298983335495,0.0579827560573012,3.48923018878572
13.667,45.563,22,1.16114568710327,0.0579827560573012,3.48923018878572
13.667,45.563,23,1.07880163192749,0.0579827560573012,3.48923018878572
13.667,45.563,24,0.884281158447266,0.0579827560573012,3.48923018878572
13.667,45.563,25,0.769145965576172,0.0579827560573012,3.48923018878572
13.667,45.563,26,0.662577688694,0.0579827560573012,3.48923018878572
13.667,45.563,27,0.738558888435364,0.0579827560573012,3.48923018878572
13.667,45.563,28,0.793606281280518,0.0579827560573012,3.48923018878572
13.667,45.563,29,0.700037717819214,0.0579827560573012,3.48923018878572
13.667,45.563,30,0.774723827838898,0.0579827560573012,3.48923018878572
13.667,45.563,31,0.410115540027618,0.0579827560573012,3.48923018878572
13.667,45.563,32,0.631178081035614,0.0579827560573012,3.48923018878572
13.667,45.563,33,1.08482825756073,0.0579827560573012,3.48923018878572
13.667,45.563,34,0.582351446151733,0.0579827560573012,3.48923018878572
13.667,45.563,35,0.659232437610626,0.0579827560573012,3.48923018878572
13.667,45.563,36,0.70140951871872,0.0579827560573012,3.48923018878572
13.667,45.563,37,0.433715879917145,0.0579827560573012,3.48923018878572
13.667,45.563,38,0.343301057815552,0.0579827560573012,3.48923018878572
13.667,45.563,39,0.249540761113167,0.0579827560573012,3.48923018878572
13.667,45.563,40,0.407131403684616,0.0579827560573012,3.48923018878572
13.667,45.563,41,0.362320363521576,0.0579827560573012,3.48923018878572
13.667,45.563,42,0.278804183006287,0.0579827560573012,3.48923018878572
13.667,45.563,43,0.293556392192841,0.0579827560573012,3.48923018878572
13.667,45.563,44,0.637158453464508,0.0579827560573012,3.48923018878572
13.667,45.563,45,0.779004395008087,0.0579827560573012,3.48923018878572
13.667,45.563,46,0.800168514251709,0.0579827560573012,3.48923018878572
13.667,45.563,47,1.02108454704285,0.0579827560573012,3.48923018878572
13.667,45.563,48,0.993022859096527,0.0579827560573012,3.48923018878572
13.667,45.563,49,0.712282180786133,0.0579827560573012,3.48923018878572
13.667,45.563,50,0.608012795448303,0.0579827560573012,3.48923018878572
13.667,45.563,51,0.424849033355713,0.0579827560573012,3.48923018878572
13.667,45.563,52,0.30386409163475,0.0579827560573012,3.48923018878572
13.667,45.563,53,0.239486694335938,0.0579827560573012,3.48923018878572
12.708,45.521,1,0.65806245803833,0.0586941223633169,2.20900012561518
12.708,45.521,2,1.2992377281189,0.0586941223633169,2.20900012561518
12.708,45.521,3,0.976958632469177,0.0586941223633169,2.20900012561518
12.708,45.521,4,0.848553895950317,0.0586941223633169,2.20900012561518
12.708,45.521,5,0.721457362174988,0.0586941223633169,2.20900012561518
12.708,45.521,6,0.525912702083588,0.0586941223633169,2.20900012561518
12.708,45.521,7,0.674199819564819,0.0586941223633169,2.20900012561518
12.708,45.521,8,0.835013508796692,0.0586941223633169,2.20900012561518
12.708,45.521,9,0.658846855163574,0.0586941223633169,2.20900012561518
12.708,45.521,10,0.78137344121933,0.0586941223633169,2.20900012561518
12.708,45.521,11,0.689783155918121,0.0586941223633169,2.20900012561518
12.708,45.521,12,0.817586898803711,0.0586941223633169,2.20900012561518
12.708,45.521,13,1.08386445045471,0.0586941223633169,2.20900012561518
12.708,45.521,14,0.887551426887512,0.0586941223633169,2.20900012561518
12.708,45.521,15,0.581984460353851,0.0586941223633169,2.20900012561518
12.708,45.521,16,0.596461713314056,0.0586941223633169,2.20900012561518
12.708,45.521,17,0.684340596199036,0.0586941223633169,2.20900012561518
12.708,45.521,18,0.792886555194855,0.0586941223633169,2.20900012561518
12.708,45.521,19,0.80392462015152,0.0586941223633169,2.20900012561518
12.708,45.521,20,0.886468768119812,0.0586941223633169,2.20900012561518
12.708,45.521,21,1.10283136367798,0.0586941223633169,2.20900012561518
12.708,45.521,22,0.840018153190613,0.0586941223633169,2.20900012561518
12.708,45.521,23,1.03023076057434,0.0586941223633169,2.20900012561518
12.708,45.521,24,1.34662270545959,0.0586941223633169,2.20900012561518
12.708,45.521,25,0.964152336120605,0.0586941223633169,2.20900012561518
12.708,45.521,26,0.987360417842865,0.0586941223633169,2.20900012561518
12.708,45.521,27,0.949083387851715,0.0586941223633169,2.20900012561518
12.708,45.521,28,0.959669232368469,0.0586941223633169,2.20900012561518
12.708,45.521,29,0.876842558383942,0.0586941223633169,2.20900012561518
12.708,45.521,30,0.99733155965805,0.0586941223633169,2.20900012561518
12.708,45.521,31,0.469886064529419,0.0586941223633169,2.20900012561518
12.708,45.521,32,0.862903654575348,0.0586941223633169,2.20900012561518
12.708,45.521,33,1.09895586967468,0.0586941223633169,2.20900012561518
12.708,45.521,34,0.998414814472198,0.0586941223633169,2.20900012561518
12.708,45.521,35,0.964856326580048,0.0586941223633169,2.20900012561518
12.708,45.521,36,0.874020338058472,0.0586941223633169,2.20900012561518
12.708,45.521,37,0.566801905632019,0.0586941223633169,2.20900012561518
